Order Date,Region,Category,Sales,Quantity,Profit
2015-07-02,South,Office Supplies,15.552,3,5.6376
2015-07-02,South,Office Supplies,2.892,2,-2.3136
2015-07-02,South,Office Supplies,9.392,2,3.2872
2015-07-02,East,Office Supplies,19.44,3,9.3312
2015-07-02,South,Office Supplies,11.952,3,4.0338
2015-07-03,South,Office Supplies,294.93,3,144.5157
2015-07-03,South,Furniture,70.98,1,4.9686
2015-07-03,East,Furniture,168.464,2,-29.4812
2015-07-03,East,Furniture,282.888,9,56.5776
2015-07-03,East,Office Supplies,6.72,2,2.436
2015-07-04,East,Office Supplies,15.48,3,4.4892
2015-07-04,West,Office Supplies,22.848,2,7.4256
2015-07-04,Central,Technology,1099.96,4,285.9896
2015-07-05,South,Office Supplies,11.784,3,4.2717
2015-07-05,South,Furniture,4.928,2,0.7392
2015-07-05,Central,Office Supplies,19.0,5,8.93
2015-07-05,East,Office Supplies,38.976,3,-2.436
2015-07-05,East,Technology,34.8,3,2.175
2015-07-05,South,Office Supplies,7.23,5,-5.784
2015-07-05,South,Furniture,4.928,2,0.7392
2015-07-06,East,Office Supplies,601.65,5,156.429
2015-07-06,East,Technology,124.95,5,2.499
2015-07-06,East,Furniture,301.96,2,60.392
2015-07-06,East,Furniture,155.82,3,63.8862
2015-07-06,East,Furniture,13.96,2,6.7008
2015-07-06,West,Furniture,170.352,3,-17.0352
2015-07-06,East,Office Supplies,11.12,4,2.8912
2015-07-08,Central,Office Supplies,21.12,5,6.6
2015-07-09,East,Office Supplies,98.21,7,28.4809
2015-07-09,East,Office Supplies,15.8,4,5.056
2015-07-09,East,Technology,464.97,3,209.2365
2015-07-09,East,Furniture,181.96,2,20.0156
2015-07-09,Central,Office Supplies,48.632,2,-121.58
2015-07-09,East,Office Supplies,12.39,3,5.6994
2015-07-09,East,Technology,269.982,3,40.4973
2015-07-09,East,Office Supplies,6.58,2,3.0268
2015-07-09,South,Office Supplies,5.16,3,0.8385
2015-07-09,East,Office Supplies,84.09,3,42.045
2015-07-09,East,Office Supplies,79.36,4,32.5376
2015-07-09,East,Office Supplies,153.36,9,70.5456
2015-07-09,East,Office Supplies,43.68,6,21.4032
2015-07-09,East,Office Supplies,122.94,3,59.0112
2015-07-10,West,Office Supplies,39.92,2,12.974
2015-07-10,West,Office Supplies,3.366,3,-2.244
2015-07-11,West,Office Supplies,98.352,3,34.4232
2015-07-11,East,Furniture,289.8,7,36.225
2015-07-11,East,Office Supplies,2.502,3,-2.0016
2015-07-11,East,Office Supplies,11.12,5,0.834
2015-07-11,East,Furniture,341.488,8,-73.176
2015-07-11,East,Furniture,25.344,6,3.4848
2015-07-11,East,Office Supplies,6.48,4,-4.752
2015-07-11,West,Office Supplies,29.97,3,13.4865
2015-07-11,East,Furniture,199.836,4,-37.1124
2015-07-11,East,Technology,716.0,2,193.32
2015-07-11,East,Office Supplies,221.06,7,103.8982
2015-07-12,Central,Office Supplies,6.912,3,0.6912
2015-07-12,Central,Technology,307.168,4,30.7168
2015-07-12,Central,Furniture,7.76,1,-2.134
2015-07-12,Central,Technology,148.48,2,16.704
2015-07-12,Central,Technology,537.544,7,53.7544
2015-07-12,Central,Technology,659.168,4,49.4376
2015-07-12,Central,Office Supplies,1.928,2,-2.9884
2015-07-12,Central,Furniture,383.607,9,-5.4801
2015-07-13,East,Office Supplies,11.808,2,4.2804
2015-07-13,East,Office Supplies,9.96,2,4.6812
2015-07-13,Central,Office Supplies,41.568,6,-66.5088
2015-07-13,South,Office Supplies,38.88,6,18.6624
2015-07-13,East,Furniture,1931.04,9,321.84
2015-07-14,West,Furniture,127.764,6,-191.646
2015-07-14,West,Furniture,441.92,2,49.716
2015-07-14,West,Office Supplies,18.496,4,6.7048
2015-07-14,West,Office Supplies,272.736,3,-64.7748
2015-07-16,East,Office Supplies,11.52,4,5.4144
2015-07-16,West,Furniture,700.152,3,78.7671
2015-07-16,East,Office Supplies,137.25,9,63.135
2015-07-16,East,Furniture,150.98,1,43.7842
2015-07-16,East,Technology,599.9,10,191.968
2015-07-16,East,Office Supplies,80.88,3,39.6312
2015-07-16,West,Furniture,1348.704,6,-219.1644
2015-07-17,Central,Office Supplies,6.264,3,2.0358
2015-07-17,Central,Office Supplies,14.432,4,3.4276
2015-07-17,South,Furniture,231.92,5,5.798
2015-07-17,West,Furniture,195.466,2,-13.7976
2015-07-18,East,Furniture,7.38,1,2.1402
2015-07-18,East,Office Supplies,5.76,2,1.6128
2015-07-18,East,Office Supplies,3.328,2,1.2064
2015-07-18,West,Technology,519.96,4,176.7864
2015-07-18,East,Technology,135.99,1,36.7173
2015-07-19,West,Office Supplies,2.025,1,-1.35
2015-07-20,Central,Office Supplies,26.4,5,11.88
2015-07-20,Central,Office Supplies,141.4,5,38.178
2015-07-20,Central,Office Supplies,97.82,2,45.9754
2015-07-20,Central,Furniture,913.43,5,-52.196
2015-07-20,Central,Technology,153.584,2,13.4386
2015-07-20,Central,Furniture,384.944,4,-126.4816
2015-07-20,Central,Office Supplies,34.76,1,9.7328
2015-07-20,Central,Office Supplies,2.88,5,-4.464
2015-07-20,Central,Office Supplies,106.75,7,49.105
2015-07-20,Central,Technology,831.2,5,124.68
2015-07-23,East,Furniture,128.82,3,50.2398
2015-07-23,East,Office Supplies,68.94,3,20.682
2015-07-23,East,Office Supplies,10.512,3,3.6792
2015-07-24,South,Furniture,20.94,3,6.0726
2015-07-24,South,Office Supplies,135.09,9,62.1414
2015-07-24,South,Technology,279.86,14,64.3678
2015-07-24,South,Office Supplies,90.06,6,41.4276
2015-07-25,West,Office Supplies,9.42,2,0.471
2015-07-25,East,Office Supplies,25.176,4,-18.4624
2015-07-25,South,Office Supplies,98.46,9,49.23
2015-07-25,West,Technology,623.96,5,38.9975
2015-07-25,South,Furniture,358.58,2,39.4438
2015-07-25,West,Furniture,561.568,2,28.0784
2015-07-25,West,Furniture,704.9,5,56.392
2015-07-25,West,Office Supplies,12.96,2,6.2208
2015-07-26,West,Office Supplies,9.144,3,3.0861
2015-07-26,West,Furniture,266.352,3,13.3176
2015-07-26,West,Office Supplies,167.86,2,78.8942
2015-07-26,West,Office Supplies,23.136,6,8.3868
2015-07-26,East,Office Supplies,10.368,2,3.6288
2015-07-26,West,Office Supplies,99.2,5,25.792
2015-07-26,West,Furniture,393.165,3,-204.4458
2015-07-27,South,Technology,29.97,3,0.2997
2015-07-30,West,Office Supplies,10.92,3,4.095
2015-07-30,West,Furniture,5.28,3,2.3232
2015-07-30,Central,Furniture,155.88,6,38.97
2015-07-30,Central,Office Supplies,61.792,4,6.1792
2015-07-30,West,Technology,209.93,7,92.3692
2015-07-31,East,Technology,2309.65,7,762.1845
2015-07-31,East,Furniture,1090.782,7,-290.8752
2015-07-31,Central,Office Supplies,52.59,3,15.777
2015-07-31,South,Technology,239.7,6,105.468
2015-07-31,East,Office Supplies,19.44,3,9.3312
2015-08-01,West,Office Supplies,6.72,4,3.36
2015-08-01,West,Furniture,1004.976,6,-175.8708
2015-08-02,West,Technology,558.4,2,41.88
2015-08-02,East,Office Supplies,8.4,2,4.116
2015-08-02,East,Technology,199.98,2,83.9916
2015-08-02,West,Furniture,277.5,4,-188.7
2015-08-02,East,Furniture,110.98,1,15.5372
2015-08-02,East,Technology,128.85,3,3.8655
2015-08-02,West,Office Supplies,6.368,2,2.1492
2015-08-05,Central,Office Supplies,1.362,1,-2.1792
2015-08-05,Central,Furniture,14.76,5,-11.439
2015-08-05,Central,Office Supplies,33.488,7,-1.2558
2015-08-05,Central,Office Supplies,23.04,3,-4.896
2015-08-06,Central,Office Supplies,27.216,3,9.8658
2015-08-06,Central,Office Supplies,56.704,2,19.1376
2015-08-06,Central,Office Supplies,35.52,3,13.32
2015-08-06,Central,Office Supplies,6.23,5,-9.6565
2015-08-06,Central,Furniture,369.1992,3,-114.0174
2015-08-07,East,Office Supplies,106.8,10,10.68
2015-08-07,South,Office Supplies,25.06,2,11.7782
2015-08-07,East,Office Supplies,77.58,9,20.1708
2015-08-07,Central,Office Supplies,28.4,4,13.064
2015-08-07,West,Office Supplies,19.152,3,6.4638
2015-08-07,Central,Furniture,212.94,3,34.0704
2015-08-07,South,Technology,494.97,3,148.491
2015-08-07,West,Office Supplies,3.304,1,1.1151
2015-08-08,East,Office Supplies,39.66,2,11.898
2015-08-08,West,Furniture,144.784,1,10.8588
2015-08-08,West,Office Supplies,7.28,2,2.73
2015-08-08,East,Technology,79.99,1,28.7964
2015-08-08,West,Office Supplies,6.608,2,2.2302
2015-08-08,East,Office Supplies,113.92,2,33.0368
2015-08-08,East,Office Supplies,447.86,7,210.4942
2015-08-09,East,Furniture,382.806,9,-153.1224
2015-08-09,East,Office Supplies,10.65,3,5.0055
2015-08-09,East,Technology,247.8,4,34.692
2015-08-09,East,Office Supplies,1217.568,2,456.588
2015-08-09,East,Furniture,47.04,3,18.3456
2015-08-09,Central,Office Supplies,2.2,1,0.968
2015-08-09,Central,Furniture,622.45,5,136.939
2015-08-09,East,Furniture,6.16,2,2.9568
2015-08-09,East,Office Supplies,143.7,3,68.976
2015-08-09,East,Office Supplies,41.96,2,2.9372
2015-08-09,East,Furniture,10.02,3,4.4088
2015-08-09,Central,Office Supplies,21.98,1,0.2198
2015-08-09,East,Office Supplies,144.12,3,69.1776
2015-08-09,East,Technology,307.98,2,89.3142
2015-08-09,Central,Furniture,687.4,5,48.118
2015-08-09,South,Office Supplies,4.608,2,1.6704
2015-08-09,East,Technology,979.95,5,274.386
2015-08-10,West,Office Supplies,133.472,4,15.0156
2015-08-10,West,Technology,438.368,4,38.3572
2015-08-10,Central,Office Supplies,29.79,3,12.5118
2015-08-10,Central,Office Supplies,41.4,4,19.872
2015-08-10,Central,Office Supplies,3.75,1,1.8
2015-08-10,West,Technology,139.944,7,-31.4874
2015-08-10,Central,Office Supplies,64.75,5,29.1375
2015-08-11,East,Office Supplies,11.96,2,3.1096
2015-08-11,East,Technology,138.0,2,34.5
2015-08-11,South,Furniture,46.152,3,12.1149
2015-08-13,South,Office Supplies,64.68,7,8.085
2015-08-13,Central,Office Supplies,11.36,4,5.5664
2015-08-13,South,Office Supplies,5.64,3,2.7072
2015-08-13,West,Furniture,31.56,3,10.4148
2015-08-13,West,Office Supplies,50.8,5,13.208
2015-08-13,East,Office Supplies,422.856,3,15.8571
2015-08-15,West,Office Supplies,323.1,2,61.389
2015-08-15,West,Office Supplies,70.26,3,18.9702
2015-08-15,West,Furniture,104.23,7,28.1421
2015-08-16,West,Office Supplies,5.04,2,1.764
2015-08-16,East,Furniture,301.47,3,-204.9996
2015-08-16,East,Technology,519.792,4,-112.6216
2015-08-16,West,Office Supplies,2.304,1,0.2592
2015-08-16,East,Office Supplies,44.688,7,3.3516
2015-08-16,East,Office Supplies,10.272,3,3.21
2015-08-16,East,Technology,31.176,3,-5.4558
2015-08-16,West,Technology,1879.96,5,211.4955
2015-08-16,West,Office Supplies,313.024,8,105.6456
2015-08-16,East,Office Supplies,10.368,2,3.6288
2015-08-16,East,Office Supplies,2.724,2,-1.9068
2015-08-16,East,Office Supplies,3.762,3,-2.7588
2015-08-16,East,Furniture,254.352,3,0.0
2015-08-17,West,Office Supplies,10.272,3,1.1556
2015-08-17,West,Office Supplies,36.288,7,12.7008
2015-08-17,East,Office Supplies,52.2,9,23.49
2015-08-17,West,Technology,252.8,4,-31.6
2015-08-17,West,Technology,30.08,2,-5.264
2015-08-21,East,Office Supplies,663.072,6,-165.768
2015-08-21,West,Office Supplies,80.98,1,3.2392
2015-08-21,West,Furniture,586.398,6,34.494
2015-08-21,West,Office Supplies,59.94,3,28.1718
2015-08-21,East,Office Supplies,99.588,2,-82.99
2015-08-21,East,Technology,21.728,4,3.8024
2015-08-21,West,Office Supplies,23.92,4,11.7208
2015-08-21,South,Office Supplies,35.76,12,10.0128
2015-08-21,South,Office Supplies,17.52,3,8.2344
2015-08-21,West,Office Supplies,4.28,1,1.926
2015-08-21,East,Office Supplies,12.828,2,-8.9796
2015-08-21,East,Furniture,598.458,3,-42.747
2015-08-21,East,Furniture,25.984,1,-3.8976
2015-08-21,East,Office Supplies,3.488,2,-0.6976
2015-08-21,West,Furniture,544.008,3,40.8006
2015-08-21,East,Office Supplies,49.568,2,15.49
2015-08-22,East,Office Supplies,16.52,4,7.5992
2015-08-22,East,Office Supplies,50.112,6,16.2864
2015-08-23,Central,Office Supplies,10.368,2,3.6288
2015-08-23,Central,Office Supplies,12.032,8,2.256
2015-08-23,South,Office Supplies,25.86,3,6.7236
2015-08-23,South,Office Supplies,97.88,2,48.94
2015-08-23,South,Office Supplies,21.4,5,9.63
2015-08-23,South,Office Supplies,193.8,5,94.962
2015-08-23,Central,Office Supplies,5.768,2,-13.5548
2015-08-23,Central,Office Supplies,31.68,4,2.772
2015-08-23,South,Office Supplies,8.64,3,4.2336
2015-08-23,South,Technology,251.91,9,47.8629
2015-08-23,South,Office Supplies,542.94,3,152.0232
2015-08-24,South,Technology,587.97,3,170.5113
2015-08-24,East,Technology,26.982,3,4.0473
2015-08-24,Central,Office Supplies,724.08,14,-135.765
2015-08-24,East,Furniture,14.91,3,4.6221
2015-08-24,East,Office Supplies,435.504,3,48.9942
2015-08-24,East,Technology,26.0,2,11.7
2015-08-24,South,Technology,3080.0,7,1416.8
2015-08-24,Central,Furniture,918.785,5,-118.1295
2015-08-24,West,Office Supplies,7.152,3,0.7152
2015-08-24,East,Furniture,284.364,2,-75.8304
2015-08-24,East,Office Supplies,6.912,3,2.5056
2015-08-24,Central,Office Supplies,2.724,3,-4.2222
2015-08-24,South,Technology,79.96,4,18.3908
2015-08-24,Central,Office Supplies,999.432,7,124.929
2015-08-25,West,Furniture,40.784,1,4.5882
2015-08-25,Central,Furniture,7.88,5,-3.94
2015-08-25,Central,Furniture,20.104,2,-16.5858
2015-08-25,West,Office Supplies,105.96,4,29.6688
2015-08-25,Central,Office Supplies,3.798,1,-6.0768
2015-08-27,West,Office Supplies,484.65,3,92.0835
2015-08-27,West,Office Supplies,114.2,5,52.532
2015-08-27,West,Office Supplies,5.104,1,1.6588
2015-08-27,West,Office Supplies,32.94,3,9.2232
2015-08-27,West,Office Supplies,3.08,1,1.4784
2015-08-28,West,Furniture,4.16,2,1.7472
2015-08-28,West,Technology,43.176,3,15.1116
2015-08-28,Central,Technology,1099.96,5,82.497
2015-08-28,Central,Furniture,103.481,1,-16.2613
2015-08-28,Central,Technology,2799.96,5,874.9875
2015-08-28,East,Office Supplies,470.36,11,122.2936
2015-08-28,West,Office Supplies,892.35,5,267.705
2015-08-28,West,Furniture,307.666,2,28.9568
2015-08-28,West,Office Supplies,728.82,9,29.1528
2015-08-28,West,Office Supplies,41.36,5,13.959
2015-08-29,Central,Technology,114.52,7,11.452
2015-08-29,Central,Technology,131.98,2,35.6346
2015-08-31,West,Furniture,1552.831,7,200.9546
2015-08-31,West,Office Supplies,137.24,5,46.3185
2015-08-31,West,Technology,239.976,3,80.9919
2015-08-31,West,Technology,36.51,1,15.6993
2015-08-31,West,Office Supplies,58.32,9,27.9936
2015-08-31,West,Technology,555.96,5,41.697
2015-08-31,Central,Office Supplies,20.96,4,6.812
2015-09-01,East,Office Supplies,114.6,5,51.57
2015-09-01,East,Furniture,60.74,1,15.185
2015-09-01,East,Furniture,124.36,2,27.3592
2015-09-01,East,Office Supplies,1088.76,6,315.7404
2015-09-01,West,Office Supplies,14.368,4,4.49
2015-09-01,West,Technology,959.984,2,335.9944
2015-09-01,West,Office Supplies,4.752,1,1.6038
2015-09-03,West,Technology,17.9,2,3.401
2015-09-03,West,Furniture,238.152,3,89.307
2015-09-03,West,Office Supplies,31.44,3,8.4888
2015-09-03,West,Office Supplies,6.368,2,2.1492
2015-09-03,East,Office Supplies,137.62,2,60.5528
2015-09-03,West,Furniture,129.568,2,-12.9568
2015-09-03,East,Technology,100.49,1,25.1225
2015-09-03,East,Office Supplies,52.512,6,19.692
2015-09-03,West,Technology,129.45,5,46.602
2015-09-03,East,Office Supplies,36.336,3,-7.2672
2015-09-03,East,Office Supplies,120.33,1,31.2858
2015-09-03,South,Office Supplies,200.984,7,62.8075
2015-09-03,Central,Office Supplies,7.5,2,3.6
2015-09-03,East,Office Supplies,666.248,1,-149.9058
2015-09-04,South,Office Supplies,15.28,2,7.4872
2015-09-04,West,Office Supplies,9.762,2,-6.8334
2015-09-04,East,Office Supplies,7.656,4,-6.1248
2015-09-04,Central,Technology,134.376,3,6.7188
2015-09-04,South,Office Supplies,4.36,2,2.0492
2015-09-04,South,Technology,619.95,5,111.591
2015-09-04,South,Office Supplies,279.9,5,137.151
2015-09-05,South,Furniture,67.96,4,12.2328
2015-09-05,Central,Furniture,6.16,2,2.9568
2015-09-05,Central,Office Supplies,36.84,3,17.3148
2015-09-05,Central,Office Supplies,4.47,3,-7.8225
2015-09-05,West,Office Supplies,28.752,6,9.7038
2015-09-05,West,Furniture,293.199,3,-20.6964
2015-09-05,Central,Office Supplies,16.27,5,-25.2185
2015-09-05,Central,Office Supplies,69.12,9,-14.688
2015-09-05,West,Furniture,411.332,4,-4.8392
2015-09-06,East,Furniture,271.764,2,60.392
2015-09-06,East,Technology,337.98,2,101.394
2015-09-06,West,Office Supplies,6.096,2,2.1336
2015-09-06,South,Furniture,85.98,1,22.3548
2015-09-06,South,Office Supplies,7.24,5,1.1765
2015-09-06,South,Office Supplies,46.62,9,21.4452
2015-09-06,East,Office Supplies,8.39,1,2.0975
2015-09-06,West,Technology,46.32,4,18.0648
2015-09-06,West,Furniture,191.82,3,74.8098
2015-09-06,South,Office Supplies,3.444,1,-2.5256
2015-09-07,East,Furniture,27.414,3,-14.1639
2015-09-07,East,Technology,559.93,7,167.979
2015-09-07,East,Office Supplies,7.24,4,2.3892
2015-09-07,South,Office Supplies,140.736,4,12.3144
2015-09-07,East,Office Supplies,70.26,3,18.9702
2015-09-07,East,Office Supplies,13.96,2,0.2792
2015-09-07,East,Technology,90.0,5,16.2
2015-09-07,East,Office Supplies,6.096,2,2.0574
2015-09-07,East,Furniture,481.176,2,-120.294
2015-09-07,Central,Furniture,47.516,2,-2.0364
2015-09-07,West,Office Supplies,671.93,7,20.1579
2015-09-07,East,Technology,791.964,6,-131.994
2015-09-07,East,Office Supplies,4.923,3,-3.9384
2015-09-07,East,Office Supplies,9.522,1,-6.9828
2015-09-08,South,Furniture,21.36,8,8.1168
2015-09-08,West,Office Supplies,26.4,5,11.88
2015-09-08,West,Office Supplies,41.88,6,0.8376
2015-09-10,Central,Office Supplies,14.94,3,7.0218
2015-09-10,East,Office Supplies,278.82,9,125.469
2015-09-10,West,Office Supplies,51.52,4,1.5456
2015-09-10,East,Furniture,361.96,2,83.2508
2015-09-10,East,Office Supplies,61.96,2,16.1096
2015-09-10,East,Office Supplies,6.08,2,2.0672
2015-09-10,West,Office Supplies,353.88,6,17.694
2015-09-10,West,Furniture,106.68,6,33.0708
2015-09-10,Central,Furniture,179.886,1,-2.5698
2015-09-11,West,Office Supplies,8.64,3,4.2336
2015-09-11,West,Office Supplies,181.35,9,48.9645
2015-09-11,East,Office Supplies,772.68,4,108.1752
2015-09-11,East,Office Supplies,31.05,3,14.904
2015-09-11,East,Technology,19.99,1,6.7966
2015-09-11,East,Office Supplies,209.6,4,96.416
2015-09-11,East,Office Supplies,78.8,1,1.576
2015-09-11,East,Office Supplies,111.04,4,29.9808
2015-09-11,East,Office Supplies,38.88,6,18.6624
2015-09-11,East,Furniture,210.68,2,50.5632
2015-09-11,West,Furniture,24.64,4,4.004
2015-09-11,East,Furniture,8.92,4,3.9248
2015-09-11,West,Office Supplies,265.86,7,79.758
2015-09-12,East,Office Supplies,12.6,4,6.048
2015-09-12,East,Technology,479.984,2,59.998
2015-09-12,East,Office Supplies,20.7,2,9.936
2015-09-12,East,Office Supplies,1.24,1,0.5828
2015-09-12,East,Office Supplies,28.9,5,14.161
2015-09-12,East,Office Supplies,105.98,2,4.2392
2015-09-12,East,Office Supplies,9.26,2,3.0558
2015-09-12,East,Office Supplies,27.18,1,12.7746
2015-09-12,West,Technology,21.98,2,8.5722
2015-09-13,East,Office Supplies,2.412,1,-2.01
2015-09-13,West,Furniture,44.67,3,12.0609
2015-09-13,Central,Furniture,1516.2,7,394.212
2015-09-13,South,Furniture,129.93,3,12.993
2015-09-13,South,Office Supplies,69.93,7,31.4685
2015-09-13,West,Office Supplies,25.032,3,7.8225
2015-09-13,West,Furniture,717.72,3,71.772
2015-09-13,Central,Technology,199.96,4,15.9968
2015-09-13,West,Office Supplies,209.7,2,100.656
2015-09-13,Central,Furniture,170.072,4,-12.148
2015-09-13,West,Furniture,207.35,5,24.882
2015-09-13,South,Office Supplies,13.092,4,-10.0372
2015-09-13,West,Furniture,131.88,7,55.3896
2015-09-13,Central,Office Supplies,7.824,1,2.934
2015-09-14,East,Office Supplies,991.2,6,257.712
2015-09-14,West,Furniture,170.136,3,-8.5068
2015-09-14,East,Office Supplies,12.96,9,4.536
2015-09-14,Central,Office Supplies,25.9,5,12.691
2015-09-14,West,Furniture,912.75,5,118.6575
2015-09-14,South,Office Supplies,269.49,3,5.3898
2015-09-14,East,Technology,879.984,2,329.994
2015-09-15,East,Furniture,46.384,1,1.1596
2015-09-15,East,Office Supplies,147.184,2,-29.4368
2015-09-15,East,Office Supplies,12.96,2,6.2208
2015-09-15,Central,Office Supplies,190.86,2,11.4516
2015-09-15,East,Office Supplies,79.872,3,29.952
2015-09-15,Central,Office Supplies,24.32,8,8.2688
2015-09-15,South,Office Supplies,24.672,2,2.1588
2015-09-15,South,Furniture,55.968,1,-2.0988
2015-09-15,South,Furniture,15.712,4,2.5532
2015-09-15,South,Office Supplies,15.552,3,5.4432
2015-09-15,South,Furniture,801.96,2,200.49
2015-09-15,South,Technology,59.97,3,0.0
2015-09-15,South,Furniture,1056.86,7,306.4894
2015-09-15,East,Office Supplies,3.576,4,-2.8608
2015-09-16,South,Office Supplies,31.12,4,14.6264
2015-09-17,East,Office Supplies,15.76,2,3.546
2015-09-17,Central,Furniture,21.936,2,-10.4196
2015-09-17,East,Office Supplies,14.9,5,1.043
2015-09-17,East,Office Supplies,6.858,6,-5.715
2015-09-17,East,Office Supplies,86.304,6,9.7092
2015-09-17,East,Office Supplies,3.264,2,1.1016
2015-09-17,Central,Office Supplies,6.588,3,-10.2114
